title,date,body,label,link
"Menurut JTKSM, Mereka Yang Bekerja Antara Tahun 1990 Sehingga 2019 Berhak...",8/11/2019,PALSU: Hangat diperkatakan di media sosial satu laman...,Unclear,
"Sekumpulan Penjenayah Beri Dadah Sebelum Rompak, Rogol Dan Bunuh Mangsa Di...",3/11/2019,PALSU: Tular di media sosial dakwaan kononnya terdapat...,Unclear,
"Mayat Seorang Wanita Ditemui Di Pantai Tanjung Aru, Kota Kinabalu?",1/11/2019,PALSU: Tular di media sosial dakwaan kononnya terdapat...,Unclear,
Terdapat Iklan Tawaran Perkahwinan Warga Asing Dengan Wanita Tempatan Yang Menggunakan...,30/10/2019,PALSU: Tular di media sosial berhubung iklan tawaran...,Unclear,
Seorang Pelajar Perempuan Sekolah Agama Di Segamat Diculik?,29/10/2019,PENJELASAN: Polis Diraja Malaysia (PDRM) memperjelaskan dakwaan kononnya...,Unclear,
Waspada Temuduga Terbuka Polis Bantuan Di TNB,23/10/2019,WASPADA: Orang ramai dinasihatkan supaya berwaspada dengan tawaran...,Real,
Waspada Sindiket Penipuan Emel Dari TM,18/10/2019,WASPADA: Orang ramai dinasihatkan supaya berwaspada dengan sindiket...,Real,
Kertas Bahasa Inggeris PT3 Akan Diulang Semula Pada 10 Oktober 2019?,1/10/2019,PALSU: Tular di media sosial dakwaan bahawa kertas...,Unclear,
"Faedah RM10,000 Untuk Ahli KWSP Yang Bekerja Antara Tahun 1990 Dan...",27/9/2019,PALSU: Tular di media sosial dakwaan bahawa ahli Kumpulan Wang...,Unclear,
Gula-Gula White Rabbit Mengandungi DNA Babi?,13/9/2019,PENJELASAN: Jabatan Perdana Menteri Hal Ehwal Agama memperjelaskan...,Unclear,
Produk Tidak Halal Mempunyai Logo Halal JAKIM?,11/9/2019,PALSU: Tular di media sosial dakwaan kononnya terdapat...,Unclear,
Waspada Dengan Produk Skinny Lolita Dan Xtreme Candy,6/9/2019,WASPADA: Orang ramai dinasihatkan supaya berwaspada dengan dua...,Real,
Waspada Dengan Produk Hamer Ginseng & Coffee Candy,5/9/2019,WASPADA: Orang ramai dinasihatkan supaya berwaspada dengan produk...,Real,
TNB Membuat Kerjasama Dalam Program Pemasangan Sistem Solar Di Masjid Dan...,4/9/2019,PALSU: Tular di media sosial kononnya pihak Tenaga...,Unclear,
Terdapat Kes Rogol Membabitkan Warga Pakistan Di Daerah Kota Marudu?,2/9/2019,PALSU: Tulat di media sosial dakwaan kononnya berlaku...,Unclear,
Terdapat Amaran Dikeluarkan oleh Penolong Ketua Urus Setia KPN Berkenaan...,31/8/2019,"PALSU: Tular sebuah mesej yang dikitar semula, yang...",Unclear,
Terdapat Kemasukan 3 Juta Warga China Ke Dalam Negara Semasa Gangguan...,26/8/2019,PALSU: Tular di media sosial dakwaan kononnya terdapat...,Unclear,
Bendera Malaysia Dinaikkan Terbalik Di IPD Seremban?,21/8/2019,PALSU: Tular di media sosial dakwaan kononnya ...,Unclear,
KKMM Terlibat Dalam Penganjuran Program ‘Malaysia Reverts Camp’ Di Perlis?,15/8/2019,PENJELASAN: Kementerian Komunikasi dan Multimedia (KKMM) memperjelaskan dakwaan...,Unclear,
Terdapat Kesilapan Ejaan Pada Tajuk Amaran Ribut Petir Yang Dikeluarkan Pada...,12/8/2019,PALSU: Tular di media sosial kononnya terdapat kesilapan...,Unclear,
Replika Di Bumbung Menara DBP Dirobohkan Kerana Melambangkan Imej Islam?,8/8/2019,PENJELASAN: Dewan Bahasa dan Pustaka (DBP) memperjelaskan dakwaan...,Unclear,
Penularan Wabak Influenza di Hospital Kuala Pilah?,5/8/2019,PALSU: Tular/viral di media sosial kononnya berlaku penularan...,Unclear,
Terdapat 70 Kes Tibi Di Beberapa Kawasan Di Johor Bahru?,31/7/2019,PALSU: Tular di media sosial dakwaan kononnya terdapat...,Unclear,
Waspada Sindiket Penipuan Mengugut Orang Ramai Menggunakan Nama LHDNM Dan Pihak...,24/7/2019,WASPADA: Orang ramai dinasihatkan agar berhati-hati dengan sindiket...,Real,
"Terdapat Program Pemberian Dokumen Kepada Warga Filipina Di Beaufort, Sabah?",23/7/2019,PALSU: Tular di media sosial dakwaan kononnya terdapat...,Unclear,
Waspada Dalam Menyebarkan Rakaman Video Buli Sekumpulan Pelajar Terhadap Seorang Pelajar,20/7/2019,WASPADA: Suruhanjaya Komunikasi dan Multimedia Malaysia (MCMC) menasihatkan...,Real,
Waspada Individu Melakukan Penyamaran Meminta Bantuan Wang Ringgit,15/7/2019,WASPADA: Orang ramai dinasihatkan agar berhati-hati dengan individu...,Real,
Waspada Peniaga Guna Kaedah ‘PM Tepi’ Dalam Talian,10/7/2019,WASPADA: Orang ramai dinasihatkan supaya berhati-hati dalam membeli...,Real,
Umur 31 Tahun Ke Atas Dikategorikan Sebagai Golongan Warga Emas?,4/7/2019,PALSU: Tular di media sosial dakwaan kononnya Menteri...,Unclear,
Sindiket Culik Dan Jual Organ Kanak-Kanak?,29/6/2019,PALSU: Tular kembali di media sosial sebuah mesej yang...,Unclear,
Bayi Kritikal Kemalangan Melibatkan Ambulans Hospital Melaka?,27/6/2019,PENJELASAN: Jabatan Kesihatan Negeri Melaka memperjelaskan laporan...,Unclear,
Kemalangan Jalan Raya Melibatkan Penunggang Motosikal Sedang Berteduh Dalam Terowong Jalan...,21/6/2019,PALSU: Tular di media sosial rakaman video yang...,Unclear,
RTM Menyiarkan Program Berunsur Penyebaran Agama Selain Islam?,19/6/2019,PENJELASAN: Jabatan Penyiaran Malaysia memperjelaskan dakwaan bahawa ...,Unclear,
Terdapat Sindiket Penculikan Kanak-Kanak Untuk Tujuan Penjualan Organ?,17/6/2019,"PALSU: Tersebar luas mesej-mesej palsu yang dikitar semula,...",Unclear,
BSN Mengenakan Caj RM10 Dan RM12 Ke Atas Setiap Penerima BSH?,13/6/2019,PENJELASAN: Bank Simpanan Nasional (BSN) memperjelaskan dakwaan bahawa...,Unclear,
41 Kamera AWAS Tidak Berfungsi?,7/6/2019,PENJELASAN: Jabatan Pengangkutan Jalan (JPJ) memperjelaskan dakwaan bahawa ...,Unclear,
MPAG Edarkan Sampul Dan Kad Raya Dengan Gambar Khinzir?,29/5/2019,PENJELASAN: Majlis Perbandaran Alor Gajah (MPAG) memperjelaskan berkenaan...,Unclear,
Pengguna Kenderaan Kelas 1 Bakal Menikmati Kadar Diskaun Tol Pada Hari...,28/5/2019,PENJELASAN: Kementerian Kerja Raya (KKR) memperjelaskan berhubung tawarandiskaun...,Unclear,
Insiden Tumpahan Minyak Di KM46.2 – KM 46.8 Bukit Tinggi?,26/5/2019,"PALSU: Tersebar luas sebuah mesej yang dikitar semula,...",Unclear,
Penggunaan Dokumen Bukan Rasmi JPN Dalam Urusan Permohonan Daftar Kad Pengenalan...,23/5/2019,PALSU: Tular di media sosial beberapa gambar yang...,Unclear,
Jangkitan Monkeypox Menular Di Malaysia?,22/5/2019,PALSU: Tular di media sosial dakwaan kononnya jangkitan...,Unclear,
"Program Pemimpin Bersama Rakyat di Bintulu, Sarawak, Dibatalkan?",17/5/2019,PENJELASAN: Tular di media sosial dakwaan bahawa Program...,Unclear,
Kerajaan Hadiahkan Tanah Kepada Pendakwah Dr Zakir Naik?,7/5/2019,PALSU: Tular di media sosial dakwaan kononnya kerajaan Malaysia...,Unclear,
Negara Malaysia Tersenarai Dalam Program Pengecualian Visa Amerika Syarikat?,2/5/2019,PALSU: Tular di media sosial satu laporan...,Unclear,
MARA Melantik Pihak Ketiga Untuk Memproses Pembiayan MARA?,17/4/2019,WASPADA: Orang ramai dinasihatkan agar berhati-hati dengan iklan...,Unclear,
"Serangan Seekor Buaya Di Sungai Gedong, Bagan Serai?",17/4/2019,PALSU: Tular di media sosial satu rakaman suara...,Unclear,
Waspada Sindiket Penipuan Yang Menggunakan Nama Ketua Pegawai Eksekutif LHDNM,16/4/2019,WASPADA: Orang ramai dinasihatkan agar berwaspada dengan satu...,Real,
Vaksin Meningitis Yang Dipalsukan Ada Dalam Pasaran Malaysia?,12/4/2019,PENJELASAN: Kementerian Kesihatan Malaysia memperjelaskan laporan berkenaan kenyataan...,Fake,
Waspada Laman Sesawang Palsu CIDB,9/4/2019,WASPADA: Orang ramai dan penggiat industri dinasihatkan agar...,Fake,
"Cawangan Tabung Haji Kehabisan Wang Tunai, Berlaku Pengeluaran Wang Tunai Luar...",8/4/2019,PALSU: Tular di media sosial dakwaan kononnya cawangan...,Unclear,
"Pihak Berkuasa Rakam Dan Pantau Panggilan Telefon, Perbualan Media Sosial, Dan...",3/4/2019,"PALSU: Tersebar luas sebuah mesej yang dikitar semula,...",Unclear,
Cuti Sekolah Ikutan Pencemaran Sungai Kim Kim Perlu Diganti?,26/3/2019,PENJELASAN: Menteri Pendidikan Dr Maszlee Malik memperjelaskan dakwaan bahawa...,Unclear,
Berlaku Kes Culik Murid SK Laksamana?,22/3/2019,PALSU: Tular di media sosial dakwaan kononnya seorang...,Unclear,
Bebola Daging Jenama Kottbullar Produk IKEA Tidak Halal?,20/3/2019,PENJELASAN: Pihak Hab Halal Jabatan Kemajuan Islam Malaysia...,Unclear,
"Ratusan Ekor Ikan Mati Akibat Pencemaran Di Pasir Gudang, Johor?",15/3/2019,PALSU: Tular di media sosial sebuah klip video...,Unclear,
JPA Dalam Proses Mengurangkan Saiz Perkhidmatan Pada Tahun 2019?,13/3/2019,PENJELASAN: Jabatan Perkhidmatan Awam (JPA) memperjelaskan dakwaan bahawa...,Unclear,
Waspada Tawaran Lesen Memandu “Terbang”,12/3/2019,WASPADA: Orang ramai diingatkan agar tidak mudah...,Real,
"45,000 Pekerja Pembersihan Bangunan Dan Kawasan Sekolah Di Seluruh Negara Berisiko...",7/3/2019,PENJELASAN: Kementerian Pendidikan Malaysia (KPM) memperjelaskan laporan bahawa...,Unclear,
Kematian Pelajar Di Labuan Disebabkan Strok Haba?,5/3/2019,PENJELASAN: Tular di media sosial berkaitan dakwaan...,Unclear,
Empat Bandar Di Malaysia Tersenarai Antara 10 Bandar Berbahaya Di Rantau...,4/3/2019,"PALSU: Tersebar luas sebuah mesej yang dikitar semula,...",Unclear,
Waspada Cuaca Panas Semasa Penghujung Monsun Timur Laut,25/2/2019,WASPADA: Orang ramai dinasihatkan supaya berwaspada dengan cuaca...,Real,
Penolong Ketua Urus Setia KPN Bukit Aman Keluarkan Amaran Berkenaan Kes...,22/2/2019,"PALSU: Tersebar luas sebuah mesej yang dikitar semula,...",Unclear,
Terdapat Produk Herba Untuk Memulih & Mencegah Demam Denggi?,13/2/2019,PENJELASAN: Tular di media sosial iklan mengenai dakwaan...,Unclear,
Menteri Kewangan Keluarkan Larangan Melakukan Umrah Menerusi Agensi Pelancongan Swasta?,6/2/2019,PALSU: Tular di media sosial dakwaan bahawa Menteri...,Unclear,
Terdapat Produk Yang Boleh Mengesan DNA Babi Dalam Makanan?,3/2/2019,PENJELASAN: Pihak Jabatan Kemajuan Islam Malaysia (JAKIM) memperjelaskan...,Unclear,
Mahkamah Tangguh Aktiviti Penguatkuasaan Larangan Merokok Di Tempat Makan?,2/2/2019,PALSU: Tular di media sosial dakwaan kononnya pihak...,Unclear,
"Jenazah Kanak-Kanak Dijumpai Di Dusun Damai Pagoh, Muar?",31/1/2019,PALSU: Tular di media sosial berhubung dakwaan...,Unclear,
SPRM Hantar Surat Untuk Tutup Kes?,29/1/2019,PALSU: Tular di media sosial sepucuk surat yang...,Unclear,
Pembukaan Lorong Kecemasan Di Dua Lokasi Kritikal Pada Tahun Baru Cina?,26/1/2019,PENJELASAN: PLUS Malaysia Berhad (PLUS) menjelaskan pembukaan lorong...,Unclear,
Minuman Keras Mengandungi Logo Halal?,25/1/2019,PALSU: Tular kembali di media sosial sebuah mesej...,Unclear,
Kadar Baru Saman JPJ Mulai Februari 2019?,24/1/2019,PALSU: Tular di media sosial dakwaan kononnya terdapat perubahan...,Unclear,
Waspada Penyebaran Maklumat Tidak Sahih Berkaitan Imunisasi,22/1/2019,WASPADA: Kementerian Kesihatan Malaysia (KKM) mengingatkan orang ramai agar...,Fake,
Jangan Pamer Kertas Undi Pos Di Media Sosial,17/1/2019,WASPADA: Orang ramai dinasihatkan agar berwaspada dan...,Unclear,
Cuti Umum Pada 31 Januari 2019 Bersempena Pertabalan Yang DiPertuan Agong?,15/1/2019,PALSU: Tular di media sosial dakwaan kononnya 31...,Unclear,
Produk Bihun Cap Masjid Berstatus Tidak Halal?,14/1/2019,PENJELASAN: Kementerian Perdagangan Dalam Negeri dan Hal Ehwal...,Unclear,
Sebuah Restoran Mamak Siang Biawak?,10/1/2019,PENJELASAN: Kementerian Perdagangan Dalam Negeri dan Hal Ehwal...,Unclear,
Timbalan Perdana Menteri Letak Jawatan?,3/1/2019,PALSU: Tular di media sosial dakwaan kononnya Datuk...,Unclear,
Asteroid Bakal Hentam Bumi Pada 1 Februari 2019?,3/1/2019,PALSU: Tular di media sosial berkenaan laporan yang...,Unclear,
Kementerian Pendidikan Membuat Perolehan Pembesar Suara RM80 Juta?,29/12/2018,PENJELASAN: Kementerian Pendidikan Malaysia (KPM) memperjelaskan dakwaan bahawa...,Unclear,
Kerajaan Senaraikan Penceramah Agama Yang Dibenar Bersiaran Di RTM?,16/12/2018,PENJELASAN: Pihak Jabatan Penyiaran Malaysia memperjelaskan surat yang...,Real,
Sistem Pengurusan Pembiayaan LPPSA Akan Ditutup Sementara Pada 14 Dis 2018...,7/12/2018,PALSU: Tular di media sosial dakwaan bahawa sistem...,Unclear,
Kertas Peperiksaaan Biologi SPM 2018 Mempunyai Kesilapan Dan Perlu Diteliti Semula?,5/12/2018,PENJELASAN: Kementerian Pendidikan Malaysia (KPM) memperjelaskan laporan berkenaan kertas peperiksaan bagi subjek Biologi yang perlu...,Unclear,
Waspada Hujan Lebat Yang Dijangka Berlaku Di Negeri-Negeri Pantai Timur Dari...,5/12/2018,WASPADA: Orang ramai dinasihatkan agar berwaspada dengan hujan lebat yang dijangka berlaku di negeri-negeri pantai...,Real,
Tumpahan Bahan Kimia Di Dalam Bangunan Komtar?,4/12/2018,PENJELASAN: Jabatan Bomba dan Penyelamat Malaysia (JBPM) memperjelaskan dakwaan kononnya berlaku tumpahan bahan kimia di...,Unclear,
Waspada Penularan Berita Palsu Yang Mengancam Ketenteraman Awam,30/11/2018,WASPADA: Pihak Polis Di Raja Malaysia (PDRM) menasihati orang ramai agar tidak mudah percaya dan...,Fake,
Waspada Iklan Jawatan Kosong Palsu Yang Menggunakan Nama LHDN Di Laman...,29/11/2018,WASPADA: Orang ramai dinasihatkan agar berhati-hati dan tidak mudah terpedaya dengan laman sesawang yang memaparkan...,Fake,
"Pergaduhan Di Gurun Dan Kuala Ketil, Kedah?",28/11/2018,PALSU: Tular di media sosial sebuah gambar dan mesej yang mendakwa kononnya berlaku kejadian pergaduhan...,Unclear,
"Anggota PDRM Terlibat Dalam Rusuhan Kuil Sri Maha Mariamman, Subang Jaya?",28/11/2018,PALSU: Tular di media sosial satu klip video dan gambar yang mendakwa kononnya seorang anggota...,Unclear,
Kawasan Subang Jaya Tidak Selamat Untuk Dikunjungi?,27/11/2018,PALSU: Tular di media sosial satu klip suara (voice message) yang mendakwa kononnya kawasan Subang Jaya...,Unclear,
Terdapat Ancaman Bom Di Bangunan Hospital Pakar KPJ Seremban?,27/11/2018,PALSU: Tular di media sosial dakwaan kononnya terdapat bom di bangunan Hospital Pakar KPJ Seremban....,Unclear,
"Seorang Remaja Perempuan Maut Di Taman Metropolitan Kepong, Kuala Lumpur?",26/11/2018,"PENJELASAN: Dewan Bandaraya Kuala Lumpur memperjelaskan insiden remaja perempuan yang maut di Taman Metropolitan Kepong,...",Unclear,
"Seorang Wanita Yang Menyebabkan Kematian Empat Orang Anak Ditahan Di Bera,...",22/11/2018,PALSU: Tular di media sosial sebuah klip video yang mendakwa kononnya seorang wanita ditahan di...,Unclear,
Wabak Kencing Tikus Di Kawasan Hutan Lipur Terengganu?,19/11/2018,PENJELASAN: Jabatan Perhutanan Negeri Terengganu memperjelaskan laporan berhubung wabak kencing tikus yang dilaporkan di kawasan...,Unclear,
"Kertas SPM 2018 Bahasa Melayu, Matematik dan Bahasa Cina Bocor?",17/11/2018,PALSU: Tular di media sosial dakwaan kononnya kertas peperiksaan Sijil Pelajaran Malaysia (SPM) 2018 Bahasa...,Unclear,
Menteri Pendidikan Cadang Tukar Status Sekolah Bantuan Kerajaan (SBK) Menjadi Sekolah...,15/11/2018,PENJELASAN: Kementerian Pendidikan Malaysia memperjelaskan dakwaan bahawa YB Menteri Pendidikan telah mencadangkan supaya status Sekolah...,Unclear,
Waspada Tawaran Pinjaman Mikro Menggunakan Nama Dan Logo PERKESO,15/11/2018,"WASPADA: Orang ramai dinasihatkan supaya berwaspada dengan satu akaun pengguna Facebook yang menawarkan pinjaman mikro,...",Real,
Makanan Untuk Haiwan Ternakan Berasaskan Dari Sumber Yang Tidak Halal?,12/11/2018,PENJELASAN: Bahagian Hab Halal Jabatan Kemajuan Islam Malaysia (JAKIM) memperjelaskan isu yang dikitar semula berkenaan...,Unclear,
Wabak Influenza Menular Di Kuala Lumpur?,10/11/2018,PALSU: Tular di media sosial dakwaan kononnya wabak Influenza menular di Kuala Lumpur. SEBENARNYA: Menurut kenyataan rasmi...,Unclear,
Coklat Jenama Pepero Berstatus Tidak Halal?,9/11/2018,PENJELASAN: Bahagian Hab Halal Jabatan Kemajuan Islam Malaysia (JAKIM) memperjelaskan semula isu yang dikitar semula...,Unclear,
Polis Keluar Amaran Pengganas Daesh Suntik Virus HIV?,8/11/2018,"PALSU: Tersebar luas sebuah mesej yang dikitar semula, yang mendakwa kononnya ibu pejabat polis Bukit...",Unclear,
Kejadian Samun Sekumpulan Perompak Di Felda Besout?,8/11/2018,PALSU: Tular di media sosial dakwaan kononnya berlaku kejadian samun yang melibatkan sekumpulan perompak yang...,Unclear,
3 Produk Irbesartan Di Tarik Balik Oleh USFDA?,7/11/2018,PENJELASAN: Kementerian Kesihatan Malaysia (KKM) memperjelaskan laporan berhubung notis panggil balik oleh United States Food...,Unclear,
‘Bristle’ Di Label Bungkusan Berus Gigi Merujuk Kepada Bulu Babi?,7/11/2018,PENJELASAN: Jabatan Kemajuan Agama Islam (JAKIM) memperjelaskan dengan lebih lanjut mengenai perkataan bristle yang terdapat...,Unclear,
Kementerian Pendidikan Keluar Pekeliling Arah Tarik Balik Cuti Tambahan Sempena Deepavali?,4/11/2018,PENJELASAN: Kementerian Pendidikan Malaysia (KPM) memperjelaskan bahawa pihak KPM tidak pernah mengeluarkan sebarang surat pekeliling menarik...,Unclear,
Terdapat Cubaan Culik Kanak-Kanak Oleh Sekumpulan Penculik Berpakaian Seperti Badut Di...,29/10/2018,PENJELASAN: Polis Diraja Malaysia (PDRM) memperjelaskan kejadian cubaan penculikan seorang kanak-kanak oleh sekumpulan penculik yang...,Unclear,
Premis Makanan Menjual Burger P.Ramly Yang Mengandungi Babi?,29/10/2018,"PENJELASAN: Bahagian Hab Halal, Jabatan Kemajuan Islam Malaysia (JAKIM) memperjelaskan dakwaan yang tular kembali berkenaan...",Unclear,
Waspada Angin Kencang Dan Laut Bergelora Di Beberapa Perairan Malaysia Yang...,27/10/2018,WASPADA: Orang ramai khususnya dalam industri perkapalan dan bot-bot kecil dinasihatkan supaya berwaspada dengan angin...,Real,
Waspada Sindiket Yang Meminta Nombor TAC Bank,26/10/2018,WASPADA: Polis menasihatkan orang ramai supaya tidak terpedaya dengan taktik terbaru sindiket yang bergiat aktif...,Real,
Bekalan Ubat Hepatitis C Di Hospital Kerajaan Makin Berkurangan?,25/10/2018,PENJELASAN: Kementerian Kesihatan Malaysia (KKM) memperjelaskan laporan berhubung bekalan ubat Hepatitis C di hospital-hospital kerajaan...,Unclear,
Waspada Perkongsian Maklumat Peribadi Di Media Sosial,23/10/2018,WASPADA: Orang ramai khususnya pengguna media sosial diingatkan supaya tidak berkongsi sebarang maklumat atau dokumen peribadi...,Real,
Tempat Penyediaan Sate Tulang Jelebu Kotor?,21/10/2018,"PENJELASAN: Jabatan Kesihatan Negeri, Negeri Sembilan (JKNNS) memperjelaskan dakwaan bahawa tempat penyediaan Sate Tulang Jelebu...",Unclear,
Waspada Tawaran Pekerjaan Oleh Pihak Syarikat Yang Menjanjikan Pendapatan Yang Lumayan...,20/10/2018,WASPADA: Orang ramai dinasihatkan supaya berhati-hati dengan tawaran mana-mana syarikat yang menjanjikan pendapatan lumayan dan tawaran...,Real,
Dua Orang Maut Keracunan Makanan Dan Jangkitan Kencing Tikus Di Sebuah...,18/10/2018,PALSU: Tular di media sosial dakwaan kononnya berlaku dua kematian akibat keracunan makanan dan jangkitan...,Unclear,
Waspada Pelawaan Pihak Ketiga Yang Menggunakan Nama SPA Dan Menjanjikan Pekerjaan...,17/10/2018,WASPADA: Orang ramai dinasihatkan agar tidak mempercayai pelawaan mana-mana pihak ketiga menggunakan nama SPA dan...,Real,
Waspada Panggilan Telefon Sindiket Yang Kononnya Pegawai Polis,17/10/2018,WASPADA: Orang ramai dinasihatkan agar berwaspada dengan panggilan telefon oleh sindiket yang menggunakan pelbagai kaedah...,Real,
Sisa Pepejal Yang Tidak Boleh Dikitar Semula Akan Diharamkan Di Negara...,16/10/2018,"PENJELASAN: Kementerian Tenaga, Sains, Teknologi, Alam Sekitar dan Perubahan Iklim memperjelaskan persoalan berhubung pengharaman sisa pepejal...",Unclear,
Jalan Utama Di Sekitar Daerah Kuala Pilah Akan Ditutup Sepenuhnya Pada...,15/10/2018,PALSU: Tular di media sosial dakwaan kononnya jalan utama di sekitar daerah Kuala Pilah akan...,Unclear,
"Ombak Besar Membadai Jambatan Sultan Abdul Halim Mu’adzam Shah, Pulau Pinang?",15/10/2018,"PALSU: Tular di media sosial sebuah klip video bertajuk “Penang 2nd bridge at 6.00pm yesterday”, yang...",Unclear,
MOTAC Syor Cuti Sekolah Berperingkat Antara Negeri,12/10/2018,"PENJELASAN: Kementerian Pelancongan, Kesenian dan Kebudayaan memperjelaskan laporan berhubung cadangan cuti sekolah berperingkat antara negeri. Menurut Menteri...",Unclear,
Gangguan Siaran DTT Di Beberapa Negeri?,11/10/2018,PENJELASAN: Suruhanjaya Komunikasi dan Multimedia Malaysia (MCMC) memperjelaskan isu siaran Televisyen Terestrial Digital (DTT) yang telah...,Unclear,
Waspada Ejen Atau Individu Yang Menggunakan Nama Dan Logo KPM Dalam...,11/10/2018,WASPADA: Orang ramai khususnya guru-guru besar Sekolah Jenis Kebangsaan Tamil (SJKT) dinasihatkan supaya berhati-hati dengan mana-mana...,Real,
"Gunung Kenderung, Gerik Tidak Selamat Didaki?",11/10/2018,PENJELASAN: Polis Diraja Malaysia (PDRM) memperjelaskan bahawa Gunung Kenderung tidak selamat bagi aktiviti pendakian ketika...,Unclear,
Siren Amaran Tsunami Diaktifkan Di Pulau Pinang?,10/10/2018,PALSU: Tular di media sosial paparan sebuah video klip yang mendakwa siren amaran tsunami telah...,Unclear,
Waspada Panggilan Palsu Individu Mendakwa Dari SPRM Yang Meminta Butiran Peribadi...,9/10/2018,"WASPADA: Orang ramai adalah dinasihatkan supaya berhati-hati dengan panggilan telefon, emel atau apa-apa medium sosial...",Fake,
"Kes Keracunan Makanan Dan Kematian Ekoran Memakan Laksa Di Kupang, Baling,...",9/10/2018,"PENJELASAN: Kementerian Kesihatan Malaysia (KKM) memperjelaskan laporan berhubung kes keracunan makanan, dan membawa kepada kematian selepas...",Unclear,
Waspada Produk-Produk Kosmetik Yang Mengandungi Racun Berjadual,9/10/2018,WASPADA: Orang ramai dinasihatkan agar berwaspada dengan produk-produk kosmetik yang dikesan mengandungi racun berjadual seperti...,Real,
Pelaksanaan MSAP Mengurangkan Harga Jalur Lebar Talian Tetap Dengan Kelajuan Lebih...,7/10/2018,PENJELASAN: Suruhanjaya Komunikasi dan Multimedia Malaysia (MCMC) memperincikan laporan berhubung pengurangan harga jalur lebar talian tetap...,Unclear,
Produk Iceberg Lettuce Jenama Vege 2 Fresh Tercemar Dengan Bahan Kimia...,6/10/2018,PENJELASAN: Kementerian Kesihatan Malaysia (KKM) memperjelaskan laporan berhubung penarikan balik produk iceberg lettuce keluaran Malaysia dari pasaran...,Unclear,
"Gempa Bumi Di Sekitar Ipoh, Perak?",4/10/2018,PALSU: Tular di media sosial dakwaan kononnya gegaran dan dentuman kuat yang berlaku di sekitar...,Unclear,
"Waspada Fenomena Air Laut Pasang Besar Di Beberapa Daerah Negeri Selangor,...",4/10/2018,"WASPADA: Orang ramai khususnya penduduk di sekitar negeri Selangor (Daerah Klang, Kuala Langat, Sepang, Kuala...",Real,
Operasi Menyelamat Seorang Remaja Di Taman Putra Perdana Puchong Tidak Mengikut...,4/10/2018,PENJELASAN: Jabatan Bomba dan Penyelamat Malaysia (JBPM) memperjelaskan dakwaan bahawa anggota bomba tidak menjalankan operasi mengikut...,Unclear,
Pemilihan Untuk Pendaftaran Nama Anak Perlu Persetujuan Daripada Ibu Bapa?,2/10/2018,PENJELASAN: Jabatan Pendaftaran Negara (JPN) memperjelaskan dengan lebih terperinci berhubung pemberian nama anak oleh ibu...,Unclear,
Sultan Pahang Mangkat?,1/10/2018,"PALSU: Tular di media sosial dakwaan kononnya Sultan Pahang, Sultan Ahmad Shah telah mangkat.   SEBENARNYA: Istana Pahang...",Unclear,
Waspada Iklan Yang Menawarkan Lesen Memandu ‘Terbang’,28/9/2018,WASPADA: Orang ramai dinasihatkan agar berwaspada dengan sebarang iklan tawaran lesen memandu ekspres/terbang melalui dalam...,Real,
Kulit Limau Jeruk Keluaran Jiabao Jiuzhi Chenpi Dari China Dicemari Plumbum?,28/9/2018,PENJELASAN: Kementerian Kesihatan Malaysia (KKM) memperjelaskan laporan berhubung kulit limau jeruk keluaran Jiabao Jiuzhi Chenpi...,Unclear,
Penyaluran Dana SJKT Tidak Telus?,26/9/2018,PENJELASAN: Kementerian Pendidikan Malaysia (KPM) memperjelaskan dakwaan bahawa pihak KPM dipengaruhi oleh persatuan-persatuan tertentu dalam menjaga...,Unclear,
"Banduan Melarikan Diri Di Kawasan Masjid Tinggi, Bagan Serai Perak?",26/9/2018,PALSU: Tular di media sosial dakwaan kononnya terdapat banduan melarikan diri ketika trak pasukan polis tiba...,Unclear,
Waspada Tuntutan Produk Kesihatan Yang Meragukan,25/9/2018,WASPADA: Orang ramai dinasihatkan supaya berhati-hati dengan keluaran produk perubatan yang mempunyai tuntutan yang meragukan. Kementerian...,Real,
"Penjualan Produk Jus Al Sunnah, Jus Al Sunnah Gold Dan Jus...",24/9/2018,PENJELASAN: Kementerian Kesihatan Malaysia (KKM) dan Bahagian Hab Halal JAKIM memperjelaskan laporan berhubung penjualan produk...,Unclear,
"Geng Culik Kanak-Kanak Di Sekitar Alor Setar, Kedah?",24/9/2018,"PALSU: Tular di media sosial dakwaan bahawa terdapat sekumpulan ""Geng Culik Kanak-Kanak"" di sekitar Alor...",Unclear,
Waspada Penipuan Jual Beli Dalam Talian,23/9/2018,WASPADA: Orang ramai diminta berhati-hati dengan sesetengah individu/pihak yang mengambil kesempatan untuk menjalankan penipuan dan memperdayakan...,Real,
Waspada Penyamaran Seorang Wanita Berwarganegara Amerika Syarikat Sebagai Pegawai Kementerian,21/9/2018,WASPADA: Orang ramai dinasihatkan supaya berhati-hati dengan dengan penyamaran seorang wanita warganegara Amerika Syarikat yang menggunakan...,Real,
Seekor Harimau Jinak Dimandikan Oleh Seorang Lelaki Di Terengganu?,20/9/2018,PALSU: Tular di media sosial satu klip video seorang lelaki yang memandikan seekor harimau di...,Unclear,
"Rumah Anak Yatim Akan Ditutup, Kanak-Kanak Perlukan Penjagaan?",20/9/2018,PALSU: Tular di media sosial dakwaan kononnya terdapat rumah anak yatim yang akan ditutup dan...,Unclear,
